site_key,sv_num,seq_abund,class,order,family,genus,taxon,site_name,region,yr_since,yr_rank,field_type
21,sv_64,5.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,MBRP1,BM,18,10,restored
21,sv_65,15.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MBRP1,BM,18,10,restored
21,sv_68,0.42857142857142855,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,MBRP1,BM,18,10,restored
21,sv_70,7.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MBRP1,BM,18,10,restored
21,sv_71,3.4285714285714284,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,MBRP1,BM,18,10,restored
21,sv_73,9.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU4,MBRP1,BM,18,10,restored
21,sv_87,15.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus ORVIN GLO1E,MBRP1,BM,18,10,restored
21,sv_94,0.7142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_104,3.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MBRP1,BM,18,10,restored
21,sv_106,0.7142857142857143,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,MBRP1,BM,18,10,restored
21,sv_114,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,MBRP1,BM,18,10,restored
21,sv_122,2.857142857142857,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,MBRP1,BM,18,10,restored
21,sv_124,6.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_128,8.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,MBRP1,BM,18,10,restored
21,sv_129,0.8571428571428571,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo58,MBRP1,BM,18,10,restored
21,sv_132,17.571428571428573,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Yamato2005 D,MBRP1,BM,18,10,restored
21,sv_148,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,MBRP1,BM,18,10,restored
21,sv_151,7.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_161,10,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus INTA-4,MBRP1,BM,18,10,restored
21,sv_168,0.2857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo3,MBRP1,BM,18,10,restored
21,sv_173,7.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_177,5.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_179,3.7142857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,MBRP1,BM,18,10,restored
21,sv_187,1.4285714285714286,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,MBRP1,BM,18,10,restored
21,sv_188,4.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MBRP1,BM,18,10,restored
21,sv_190,7.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_191,1.2857142857142858,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,MBRP1,BM,18,10,restored
21,sv_194,20.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_206,4.714285714285714,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,MBRP1,BM,18,10,restored
21,sv_215,5.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MBRP1,BM,18,10,restored
21,sv_226,6.428571428571429,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,MBRP1,BM,18,10,restored
21,sv_229,8.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_234,2,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU14,MBRP1,BM,18,10,restored
21,sv_238,5.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MBRP1,BM,18,10,restored
21,sv_243,5.714285714285714,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,MBRP1,BM,18,10,restored
21,sv_252,3.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_253,2.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MBRP1,BM,18,10,restored
21,sv_265,1.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_269,1.5714285714285714,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,MBRP1,BM,18,10,restored
21,sv_274,11.428571428571429,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,MBRP1,BM,18,10,restored
21,sv_283,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_291,4,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MBRP1,BM,18,10,restored
21,sv_312,6.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Yamato2005 D,MBRP1,BM,18,10,restored
21,sv_320,0.5714285714285714,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,MBRP1,BM,18,10,restored
21,sv_340,0.7142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus INTA-4,MBRP1,BM,18,10,restored
21,sv_341,0.7142857142857143,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo58,MBRP1,BM,18,10,restored
21,sv_347,6.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_362,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_370,1.4285714285714286,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,MBRP1,BM,18,10,restored
21,sv_373,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MBRP1,BM,18,10,restored
21,sv_377,10.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Yamato2005 D,MBRP1,BM,18,10,restored
21,sv_380,14.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MBRP1,BM,18,10,restored
21,sv_452,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_479,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU14,MBRP1,BM,18,10,restored
21,sv_482,3.7142857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_492,3.4285714285714284,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo2,MBRP1,BM,18,10,restored
21,sv_501,2.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Yamato2005 D,MBRP1,BM,18,10,restored
21,sv_502,4.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU13,MBRP1,BM,18,10,restored
21,sv_503,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus ORVIN GLO1E,MBRP1,BM,18,10,restored
21,sv_514,2.4285714285714284,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_525,1.4285714285714286,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo59,MBRP1,BM,18,10,restored
21,sv_535,3.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_549,2.7142857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MBRP1,BM,18,10,restored
21,sv_594,5,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,MBRP1,BM,18,10,restored
21,sv_600,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MBRP1,BM,18,10,restored
21,sv_616,2.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Yamato2005 D,MBRP1,BM,18,10,restored
21,sv_698,0.2857142857142857,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo58,MBRP1,BM,18,10,restored
21,sv_738,1.4285714285714286,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,Scutellospora castanea,MBRP1,BM,18,10,restored
21,sv_791,1.8571428571428572,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acaulospora Acau10,MBRP1,BM,18,10,restored
21,sv_792,0.7142857142857143,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,MBRP1,BM,18,10,restored
21,sv_804,1.4285714285714286,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,MBRP1,BM,18,10,restored
21,sv_810,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MBRP1,BM,18,10,restored
21,sv_832,0.5714285714285714,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,MBRP1,BM,18,10,restored
22,sv_1,57.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,MHRP1,BM,7,5,restored
22,sv_2,21.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,MHRP1,BM,7,5,restored
22,sv_4,14,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,MHRP1,BM,7,5,restored
22,sv_5,33.142857142857146,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_6,8.857142857142858,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,MHRP1,BM,7,5,restored
22,sv_7,49.142857142857146,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,MHRP1,BM,7,5,restored
22,sv_9,50.857142857142854,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,MHRP1,BM,7,5,restored
22,sv_10,23.142857142857142,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,MHRP1,BM,7,5,restored
22,sv_12,94.14285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,MHRP1,BM,7,5,restored
22,sv_13,23.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_15,29.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus viscosum,MHRP1,BM,7,5,restored
22,sv_17,20.857142857142858,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo59,MHRP1,BM,7,5,restored
22,sv_18,37.142857142857146,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,MHRP1,BM,7,5,restored
22,sv_21,37,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,MHRP1,BM,7,5,restored
22,sv_22,12.428571428571429,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus ORVIN GLO4,MHRP1,BM,7,5,restored
22,sv_23,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_24,3.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_25,4.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,MHRP1,BM,7,5,restored
22,sv_26,11.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,MHRP1,BM,7,5,restored
22,sv_27,15.428571428571429,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,MHRP1,BM,7,5,restored
22,sv_28,19.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_29,5.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_30,15.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,MHRP1,BM,7,5,restored
22,sv_31,16.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_32,6.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU16,MHRP1,BM,7,5,restored
22,sv_33,10,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,MHRP1,BM,7,5,restored
22,sv_35,5.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,MHRP1,BM,7,5,restored
22,sv_36,1.8571428571428572,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,MHRP1,BM,7,5,restored
22,sv_37,27.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,MHRP1,BM,7,5,restored
22,sv_38,25.285714285714285,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,MHRP1,BM,7,5,restored
22,sv_40,14,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_41,24.571428571428573,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,MHRP1,BM,7,5,restored
22,sv_43,2.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_50,10,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus acnaGlo7,MHRP1,BM,7,5,restored
22,sv_51,10.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU16,MHRP1,BM,7,5,restored
22,sv_52,26.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus acnaGlo2,MHRP1,BM,7,5,restored
22,sv_53,15.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_57,17.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,MHRP1,BM,7,5,restored
22,sv_59,2,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,MHRP1,BM,7,5,restored
22,sv_61,16.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_62,8.714285714285714,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,MHRP1,BM,7,5,restored
22,sv_63,7.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_64,15,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,MHRP1,BM,7,5,restored
22,sv_65,7.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MHRP1,BM,7,5,restored
22,sv_66,18,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_67,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G20,MHRP1,BM,7,5,restored
22,sv_73,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU4,MHRP1,BM,7,5,restored
22,sv_74,0.7142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,MHRP1,BM,7,5,restored
22,sv_76,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo8,MHRP1,BM,7,5,restored
22,sv_77,1.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,MHRP1,BM,7,5,restored
22,sv_82,0.7142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_87,23.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus ORVIN GLO1E,MHRP1,BM,7,5,restored
22,sv_92,12.714285714285714,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus Pa 1,MHRP1,BM,7,5,restored
22,sv_94,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_98,6.857142857142857,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora Schechter08 Arch1,MHRP1,BM,7,5,restored
22,sv_99,3.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,MHRP1,BM,7,5,restored
22,sv_102,10.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo3b,MHRP1,BM,7,5,restored
22,sv_106,12.285714285714286,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,MHRP1,BM,7,5,restored
22,sv_112,6.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G17,MHRP1,BM,7,5,restored
22,sv_113,12,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_114,6,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,MHRP1,BM,7,5,restored
22,sv_117,3.4285714285714284,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU16,MHRP1,BM,7,5,restored
22,sv_118,11,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_126,7.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU16,MHRP1,BM,7,5,restored
22,sv_131,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_135,20.571428571428573,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,MHRP1,BM,7,5,restored
22,sv_139,2.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU16,MHRP1,BM,7,5,restored
22,sv_141,2.7142857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_144,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G17,MHRP1,BM,7,5,restored
22,sv_146,7.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo3b,MHRP1,BM,7,5,restored
22,sv_148,2,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,MHRP1,BM,7,5,restored
22,sv_149,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_150,0.7142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo3b,MHRP1,BM,7,5,restored
22,sv_152,3.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,MHRP1,BM,7,5,restored
22,sv_153,15.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MHRP1,BM,7,5,restored
22,sv_154,4.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_164,1.8571428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,MHRP1,BM,7,5,restored
22,sv_174,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_176,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo8,MHRP1,BM,7,5,restored
22,sv_179,4,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,MHRP1,BM,7,5,restored
22,sv_186,4.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MHRP1,BM,7,5,restored
22,sv_189,0.2857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,MHRP1,BM,7,5,restored
22,sv_195,11.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,MHRP1,BM,7,5,restored
22,sv_199,0.7142857142857143,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,MHRP1,BM,7,5,restored
22,sv_209,9,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_213,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_215,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,MHRP1,BM,7,5,restored
22,sv_217,1,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_224,3,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_255,2.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus acnaGlo2,MHRP1,BM,7,5,restored
22,sv_258,3.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus acnaGlo2,MHRP1,BM,7,5,restored
22,sv_279,1.2857142857142858,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora sp.,MHRP1,BM,7,5,restored
22,sv_282,6.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_285,3.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,MHRP1,BM,7,5,restored
22,sv_286,1.7142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus acnaGlo2,MHRP1,BM,7,5,restored
22,sv_295,2,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,MHRP1,BM,7,5,restored
22,sv_301,2.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_302,1.2857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_310,0.2857142857142857,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,MHRP1,BM,7,5,restored
22,sv_313,3.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,MHRP1,BM,7,5,restored
22,sv_316,3.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo3b,MHRP1,BM,7,5,restored
22,sv_322,1.7142857142857142,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,MHRP1,BM,7,5,restored
22,sv_329,1,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo3b,MHRP1,BM,7,5,restored
22,sv_333,3.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_337,5.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,MHRP1,BM,7,5,restored
22,sv_370,1.2857142857142858,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,MHRP1,BM,7,5,restored
22,sv_387,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus viscosum,MHRP1,BM,7,5,restored
22,sv_408,1,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,MHRP1,BM,7,5,restored
22,sv_413,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,MHRP1,BM,7,5,restored
22,sv_415,0.2857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_484,4.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_489,2.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus ORVIN GLO1E,MHRP1,BM,7,5,restored
22,sv_603,0.42857142857142855,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,MHRP1,BM,7,5,restored
22,sv_617,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_637,0.2857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_643,3,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_645,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_678,0.7142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus acnaGlo2,MHRP1,BM,7,5,restored
22,sv_754,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,MHRP1,BM,7,5,restored
22,sv_793,0.2857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP1,BM,7,5,restored
22,sv_833,0.42857142857142855,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,Scutellospora castanea,MHRP1,BM,7,5,restored
23,sv_1,55.42857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,MHRP2,BM,2,2,restored
23,sv_2,6.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,MHRP2,BM,2,2,restored
23,sv_3,3.7142857142857144,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,MHRP2,BM,2,2,restored
23,sv_4,85.28571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,MHRP2,BM,2,2,restored
23,sv_5,48.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,MHRP2,BM,2,2,restored
23,sv_6,23.285714285714285,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,MHRP2,BM,2,2,restored
23,sv_7,31.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,MHRP2,BM,2,2,restored
23,sv_9,61.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,MHRP2,BM,2,2,restored
23,sv_10,30.714285714285715,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,MHRP2,BM,2,2,restored
23,sv_12,27.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,MHRP2,BM,2,2,restored
