site_key,sv_num,seq_abund,kingdom,phylum,class,order,family,genus,species,taxon,taxon_level,trophic_mode,guild,growth_morphology,confidence,site_name,region,site_type,yr_since,yr_rank,field_type
23,sv_2141,0.125,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,NA,Coprinellus,13,Saprotroph,Undefined Saprotroph,Agaricoid,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2145,4.625,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2163,4.625,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,NA,Cyphellophora,13,Pathotroph-Saprotroph,Animal Pathogen-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2181,0.625,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Mariannaea,Mariannaea_punicea,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2186,1.375,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Paragibellulopsis,Paragibellulopsis_chrysanthemi,Plectosphaerellaceae,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2189,0.25,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,NA,NA,Ascobolaceae,9,Saprotroph,Dung Saprotroph-Soil Saprotroph-Wood Saprotrop,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2194,0.125,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA,Didymellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2199,1,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_alpina,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2204,1.125,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,NA,NA,Hyaloscyphaceae,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2205,2.5,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_2208,0.375,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,unidentified,Rhizophlyctis,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2273,1,Fungi,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,Aureobasidium_pullulans,Aureobasidium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen-Undefined Saprotroph,Facultative Yeast,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2290,0.625,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2293,3.75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2311,13.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,NA,Neosetophoma,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2316,0.25,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,unidentified,unidentified,Spizellomycetaceae,9,Pathotroph,Plant Pathogen-Undefined Parasite-Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2317,1.5,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_2318,1.375,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,NA,Colletotrichum,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2335,0.125,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Claviceps,NA,Claviceps,13,Pathotroph,Plant Pathogen,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2341,0.5,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,NA,Schizothecium,13,Saprotroph,Dung Saprotroph,NULL,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_2343,7.625,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2357,34,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,NA,Coprinellus,13,Saprotroph,Undefined Saprotroph,Agaricoid,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2359,18.75,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2367,1.25,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,unidentified,Rhizophagus,13,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_2369,12.125,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,unidentified,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2370,4.125,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2372,0.125,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,NA,Paraphaeosphaeria,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2404,0.875,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Cistella,unidentified,Cistella,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2406,0.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Keissleriella,Keissleriella_cladophila,Keissleriella,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2437,1.5,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2467,0.75,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Kamienskia,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_2470,0.25,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,NA,Bipolaris,13,Pathotroph,Plant Pathogen,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2474,0.375,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Tubaria,NA,Tubaria,13,Saprotroph,Leaf Saprotroph-Wood Saprotroph,Agaricoid,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2485,62.625,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2507,3.375,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,Articulospora_proliferata,Articulospora,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2519,0.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_persica,Preussia,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2545,25.5,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Monosporascus,NA,Monosporascus,13,Pathotroph,Plant Pathogen,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2552,1,Fungi,Glomeromycota,unidentified,unidentified,unidentified,unidentified,unidentified,Glomeromycota,3,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_2561,1.5,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,NA,NA,Hyaloscyphaceae,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2563,0.75,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2577,7.125,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2581,6.875,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_minutissima,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2595,22,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,NA,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2598,0.25,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,NA,NA,Sclerotiniaceae,9,Pathotroph,Plant Pathogen,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2602,0.25,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces,unidentified,Powellomyces,13,Pathotroph,Plant Pathogen,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2603,0.125,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Subulicystidium,NA,Subulicystidium,13,Saprotroph,Undefined Saprotroph,Corticioid,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2611,0.875,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,NA,NA,Entolomataceae,9,Pathotroph-Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph,Agaricoid,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2620,1,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,unidentified,Leucosporidium,13,Saprotroph,Soil Saprotroph-Undefined Saprotroph,Yeast,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2644,40.125,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_exigua,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2661,0.375,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_2668,8.625,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2669,11.375,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,unidentified,Psathyrella,13,Saprotroph,Wood Saprotroph,Agaricoid,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2677,44.625,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_cucumerina,Plectosphaerella,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2687,0.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,unidentified,unidentified,Sporormiaceae,9,Saprotroph,Dung Saprotroph-Plant Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2689,0.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA,Alternaria,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2708,7.625,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA,Mycosphaerellaceae,9,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2711,14.5,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariales_fam_Incertae_sedis,Oliveonia,NA,Oliveonia,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2714,4.75,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA,Didymellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2715,7,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Spirosphaera,Spirosphaera_cupreorufescens,Spirosphaera,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2716,0.5,Fungi,Basidiomycota,Agaricomycetes,Boletales,Melanogastraceae,Melanogaster,NA,Melanogaster,13,Symbiotroph,Ectomycorrhizal,Gasteroid,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_2728,1.875,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,NA,Neosetophoma,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2731,2.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_pleuroticola,Trichoderma,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2735,0.875,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_2738,2.375,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2749,0.75,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,unidentified,Schizothecium,13,Saprotroph,Dung Saprotroph,NULL,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_2773,12.375,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,Lasiosphaeriaceae,9,Saprotroph,Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2799,38.375,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,Lasiosphaeriaceae,9,Saprotroph,Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2800,0.125,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,NA,Acremonium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2806,0.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_persica,Preussia,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2826,5.125,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus_liliputianus,Pluteus,13,Pathotroph-Saprotroph,Bryophyte Parasite-Litter Saprotroph-Wood Saprotroph,Agaricoid,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2831,3.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA,Didymellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2839,0.125,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,NA,Pseudeurotiaceae,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2852,124,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_flanaganii,Preussia,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2874,0.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA,Alternaria,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2881,65.625,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Subulicystidium,NA,Subulicystidium,13,Saprotroph,Undefined Saprotroph,Corticioid,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2894,1.625,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2907,0.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_flanaganii,Preussia,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2910,1.375,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_viscosum,Septoglomus,13,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_2919,2.5,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,unidentified,Rhizophlyctis,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2924,17.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,NA,Metarhizium,13,Pathotroph,Animal Pathogen,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2925,5.25,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora_intestinacea,Podospora,13,Saprotroph-Symbiotroph,Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_2928,0.125,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_terricola,Preussia,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2934,0.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,NA,Neosetophoma,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2950,0.375,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,NA,Plectosphaerella,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2951,0.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Bimuria,Bimuria_novae-zelandiae,Bimuria,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2957,1.25,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_2967,0.5,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,unidentified,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_2985,1.5,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_3001,0.125,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,unidentified,unidentified,Tuberaceae,9,Symbiotroph,Ectomycorrhizal,Gasteroid,Probable,MHRP2,BM,restored,2,2,restored
23,sv_3004,0.5,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_3029,3.625,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,unidentified,Clitopilus,13,Saprotroph,Undefined Saprotroph,Agaricoid,Probable,MHRP2,BM,restored,2,2,restored
23,sv_3030,7,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,Lasiosphaeriaceae,9,Saprotroph,Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_3050,2.25,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,NA,Psathyrella,13,Saprotroph,Wood Saprotroph,Agaricoid,Probable,MHRP2,BM,restored,2,2,restored
23,sv_3070,2.625,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_persicinum,Acremonium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_3074,0.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_3087,0.5,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,NA,NA,Spizellomycetaceae,9,Pathotroph,Plant Pathogen-Undefined Parasite-Undefined Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_3091,1.25,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_3094,3.375,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_algeriense,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,MHRP2,BM,restored,2,2,restored
23,sv_3104,0.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
23,sv_3105,0.25,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_3171,1.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Dendryphion,NA,Dendryphion,13,Pathotroph,Plant Pathogen,NULL,Probable,MHRP2,BM,restored,2,2,restored
23,sv_3177,1,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_viscosum,Septoglomus,13,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,MHRP2,BM,restored,2,2,restored
23,sv_3192,0.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Chaetosphaeronema,unidentified,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,MHRP2,BM,restored,2,2,restored
