site_key,otu_num,seq_abund,kingdom,phylum,class,order,family,genus,species,taxon,taxon_level,trophic_mode,guild,growth_morphology,confidence,site_name,region,site_type,yr_since,yr_rank,field_type
24,otu_2496,1,ssigned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHC1,BM,corn,0,1,corn
24,otu_2557,0.875,Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHC1,BM,corn,0,1,corn
24,otu_2579,0.25,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHC1,BM,corn,0,1,corn
24,otu_2580,0.25,Fungi,Basidiomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHC1,BM,corn,0,1,corn
24,otu_2681,0.5,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHC1,BM,corn,0,1,corn
24,otu_2792,0.25,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,NA,NA,NA,NA,NA,NA,NA,PHC1,BM,corn,0,1,corn
24,otu_2841,0.25,ssigned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHC1,BM,corn,0,1,corn
24,otu_3037,0.25,Fungi,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,NA,NA,NA,NA,NA,NA,NA,NA,PHC1,BM,corn,0,1,corn
24,otu_3038,0.125,Fungi,Monoblepharomycota,Monoblepharidomycetes,Monoblepharidales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,PHC1,BM,corn,0,1,corn
25,otu_5,3.125,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Ochroconis,unidentified,Ochroconis,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_20,0.375,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,unidentified,Psathyrella,13,Saprotroph,Wood Saprotroph,Agaricoid,Probable,PHRP1,BM,restored,11,7,restored
25,otu_24,0.375,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA,Mycosphaerellaceae,9,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_25,0.125,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA,Mycosphaerellaceae,9,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_30,0.25,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_ambigua,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_46,0.375,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_concentricum,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_59,1.625,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_viscosum,Septoglomus,13,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,PHRP1,BM,restored,11,7,restored
25,otu_70,0.5,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_71,5.75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Monocillium,Monocillium_mucidum,Monocillium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_72,32.125,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusicolla,Fusicolla_aquaeductuum,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_77,10.375,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,unidentified,Clitopilus,13,Saprotroph,Undefined Saprotroph,Agaricoid,Probable,PHRP1,BM,restored,11,7,restored
25,otu_81,1.75,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,NA,NA,Coniochaetaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_87,0.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Ophiosphaerella,unidentified,Ophiosphaerella,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_88,30,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Cistella,unidentified,Cistella,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_91,10.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Dictyosporium,Dictyosporium_heptasporum,Dictyosporium,13,Saprotroph,Undefined Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_98,1.625,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Heydenia,unidentified,Pyronemataceae,9,Saprotroph-Symbiotroph,Dung Saprotroph-Ectomycorrhizal-Soil Saprotroph-Wood Saprotroph,Gasteroid-Pezizoid,Possible,PHRP1,BM,restored,11,7,restored
25,otu_101,0.25,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,NA,Sporidiobolaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Undefined Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_103,3,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_lagopides,Psathyrellaceae,9,Saprotroph,Dung Saprotroph-Plant Saprotroph-Wood Saprotroph,Agaricoid,Probable,PHRP1,BM,restored,11,7,restored
25,otu_109,0.125,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Chordomyces,Chordomyces_antarcticus,Plectosphaerellaceae,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_112,0.75,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Bolbitius,Bolbitius_titubans,Bolbitius,13,Saprotroph,Dung Saprotroph-Leaf Saprotroph,Agaricoid,Probable,PHRP1,BM,restored,11,7,restored
25,otu_113,1.625,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_cucumerina,Plectosphaerella,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_134,1.375,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA,Pyronemataceae,9,Saprotroph-Symbiotroph,Dung Saprotroph-Ectomycorrhizal-Soil Saprotroph-Wood Saprotroph,Gasteroid-Pezizoid,Possible,PHRP1,BM,restored,11,7,restored
25,otu_136,2.25,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,NA,NA,Spizellomycetaceae,9,Pathotroph,Plant Pathogen-Undefined Parasite-Undefined Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_137,2.75,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,PHRP1,BM,restored,11,7,restored
25,otu_149,1,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,NA,Plectosphaerella,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_150,44.125,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora_intestinacea,Podospora,13,Saprotroph-Symbiotroph,Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_151,2.875,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Lasiosphaeris,Lasiosphaeris_hispida,Lasiosphaeris,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_154,0.875,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_decumbens,Coniochaeta,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_158,1.75,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pseudaleuria,unidentified,Pseudaleuria,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_161,0.875,Fungi,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,NA,Aureobasidium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen-Undefined Saprotroph,Facultative Yeast,Possible,PHRP1,BM,restored,11,7,restored
25,otu_165,0.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,NA,NA,Didymosphaeriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_169,0.75,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Apophysomyces,NA,Apophysomyces,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_171,0.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA,Alternaria,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_175,0.125,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Conlarium,unidentified,Conlarium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_176,0.75,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,unidentified,Rhizophagus,13,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,PHRP1,BM,restored,11,7,restored
25,otu_183,0.5,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Cephaliophora,unidentified,Ascodesmidaceae,9,Saprotroph,Dung Saprotroph-Soil Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_184,0.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,NA,NA,Clavicipitaceae,9,Pathotroph-Symbiotroph,Endophyte-Epiphyte-Fungal Parasite-Insect Parasite,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_186,22.875,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,Nectria_ramulariae,Nectria,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_194,0.375,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,NA,NA,Bionectriaceae,9,Pathotroph-Saprotroph,Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_195,3.875,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_201,1.5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,NA,Ilyonectria,13,Pathotroph,Plant Pathogen,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_203,0.375,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,Thelephoraceae,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Clavarioid,Probable,PHRP1,BM,restored,11,7,restored
25,otu_205,1.25,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,NA,Pluteus,13,Pathotroph-Saprotroph,Bryophyte Parasite-Litter Saprotroph-Wood Saprotroph,Agaricoid,Probable,PHRP1,BM,restored,11,7,restored
25,otu_208,239.25,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,NA,Periconia,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_212,0.125,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,NA,Agaricales,7,Pathotroph-Saprotroph-Symbiotroph,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph,Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast,Possible,PHRP1,BM,restored,11,7,restored
25,otu_224,2.125,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,unidentified,Pyronemataceae,9,Saprotroph-Symbiotroph,Dung Saprotroph-Ectomycorrhizal-Soil Saprotroph-Wood Saprotroph,Gasteroid-Pezizoid,Possible,PHRP1,BM,restored,11,7,restored
25,otu_227,0.625,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Zopfiella,unidentified,Zopfiella,13,Saprotroph,Dung Saprotroph,NULL,Highly Probable,PHRP1,BM,restored,11,7,restored
25,otu_230,4.25,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA,Helotiaceae,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_232,6.125,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_curvuloides,Schizothecium,13,Saprotroph,Dung Saprotroph,NULL,Highly Probable,PHRP1,BM,restored,11,7,restored
25,otu_235,1.25,Fungi,Ascomycota,Sordariomycetes,Savoryellales,Savoryellaceae,Savoryella,Savoryella_paucispora,Savoryella,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_244,0.25,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_253,50.75,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,NA,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_268,4.375,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,PHRP1,BM,restored,11,7,restored
25,otu_269,34.625,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,unidentified,Clavaria,13,Saprotroph,Undefined Saprotroph,Clavarioid,Probable,PHRP1,BM,restored,11,7,restored
25,otu_271,0.75,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Flagelloscypha,Flagelloscypha_minutissima,Flagelloscypha,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_272,2.25,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Laetinaevia,unidentified,Dermateaceae,9,Pathotroph-Saprotroph,Plant Pathogen-Plant Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_273,0.375,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_284,0.125,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,unidentified,Beauveria,13,Pathotroph,Animal Pathogen,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_289,0.375,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,Oidiodendron_truncatum,Oidiodendron,13,Pathotroph-Symbiotroph,Ericoid Mycorrhizal,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_290,0.875,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,Tricholomataceae,9,Pathotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite,Agaricoid,Probable,PHRP1,BM,restored,11,7,restored
25,otu_298,2.375,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_302,12.25,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_303,10,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,NA,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_304,69.375,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria_tenuipes,Clavaria,13,Saprotroph,Undefined Saprotroph,Clavarioid,Probable,PHRP1,BM,restored,11,7,restored
25,otu_309,49.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,unidentified,Cucurbitariaceae,9,Pathotroph-Saprotroph,Plant Pathogen-Wood Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_311,20.625,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,NA,Podospora,13,Saprotroph-Symbiotroph,Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_316,0.375,Fungi,Glomeromycota,NA,NA,NA,NA,NA,Glomeromycota,3,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,PHRP1,BM,restored,11,7,restored
25,otu_318,37.75,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,NA,Entoloma,13,Pathotroph-Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph,Agaricoid,Possible,PHRP1,BM,restored,11,7,restored
25,otu_332,133.125,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_335,1,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Triangularia,NA,Triangularia,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_338,0.125,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Trochila,unidentified,Dermateaceae,9,Pathotroph-Saprotroph,Plant Pathogen-Plant Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_340,50.375,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,NA,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_351,4.75,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,NA,NA,Chaetosphaeriaceae,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_371,10.625,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,NA,Serendipita,13,Symbiotroph,Orchid Mycorrhizal,NULL,Highly Probable,PHRP1,BM,restored,11,7,restored
25,otu_379,1,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Apiotrichum,Apiotrichum_dulcitum,Apiotrichum,13,Saprotroph,Soil Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_383,0.75,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_386,1,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Emericellopsis,NA,Emericellopsis,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_388,0.875,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Efibulobasidium,unidentified,Efibulobasidium,13,Symbiotroph,Ectomycorrhizal,NULL,Possible,PHRP1,BM,restored,11,7,restored
25,otu_392,0.5,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,unidentified,unidentified,Tubeufiaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_398,0.25,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,NA,Talaromyces,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_420,2,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Paurocotylis,unidentified,Paurocotylis,13,Symbiotroph,Ectomycorrhizal,NULL,Possible,PHRP1,BM,restored,11,7,restored
25,otu_428,44.125,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,NA,Colletotrichum,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_430,1.25,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_hypsicladia,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_434,6.125,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,Serendipita_sp,Serendipita,13,Symbiotroph,Orchid Mycorrhizal,NULL,Highly Probable,PHRP1,BM,restored,11,7,restored
25,otu_446,9.875,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_leptospora,Pyrenochaetopsis,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Lichen Parasite-Undefined Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_466,0.125,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces,unidentified,Powellomyces,13,Pathotroph,Plant Pathogen,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_468,5.125,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_fusidioides,Acremonium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,PHRP1,BM,restored,11,7,restored
25,otu_480,0.625,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus_claroideum,Claroideoglomus,13,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,PHRP1,BM,restored,11,7,restored
25,otu_489,20.625,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Minimelanolocus,Minimelanolocus_melanicus,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_490,0.875,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,PHRP1,BM,restored,11,7,restored
25,otu_496,3.375,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus_indicum,Glomus,13,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,PHRP1,BM,restored,11,7,restored
25,otu_497,0.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
25,otu_499,6.125,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,unidentified,Psathyrellaceae,9,Saprotroph,Dung Saprotroph-Plant Saprotroph-Wood Saprotroph,Agaricoid,Probable,PHRP1,BM,restored,11,7,restored
25,otu_502,4.375,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,PHRP1,BM,restored,11,7,restored
25,otu_527,9.25,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA,Helotiaceae,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Probable,PHRP1,BM,restored,11,7,restored
